,Unnamed: 0,scaled_time,scaled_amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
42700,42700,-0.5109055129673686,0.11542761319172724,-8.440283963231469,6.14765332384605,-11.6837061588856,6.702779571007531,-8.15583929706995,-3.71626415558662,-12.4073130564101,5.62657129554302,-6.2321608936382304,-13.386683439524601,7.60555947435276,-13.351815018081,0.8270496427736841,-14.979477348914196,1.53281308437662,-11.7714969677127,-20.299216509357606,-7.60911006016911,3.80913643570604,0.520732330180873,2.1928554197198897,-0.282596814624446,0.008068498112464541,0.403858336982018,-0.0187883930291726,0.522721636106603,0.792690689790115,0.0677895462043786,1
40525,40525,-0.5218080888183981,-0.29346003353828953,1.15937314510686,2.84479469928473,-4.05067950821309,4.77770088131929,2.9489800412377103,-2.01036111013216,1.74408581794948,-0.410286521869204,-2.4501977468855296,-2.04216786301424,1.84409317018026,-2.42593281501277,-1.5842751343556,-7.2083115791564,0.459828383286257,2.3752961979202203,6.4435098643744,2.59184606301795,-2.88977035831304,-0.059264385833904,-0.17654101859684804,-0.433469859425429,-0.529323202003731,-0.597019604985794,1.3359540526778702,0.5470920706425549,0.00997894426391215,0.16076915004919598,1
203761,203766,0.5905248626898112,-0.25153717160424816,-1.2951788004613798,0.950350335826113,1.58067187583853,2.60346653152115,0.6034348266209639,-0.0694504341150904,0.0197619884333055,0.6304078400344,-1.3945917453912402,0.214847308322994,-1.78830190894585,-0.612460198021433,-0.317570579598745,0.154151595170737,-1.13378249676247,1.3988571071756202,-0.9687931939158808,0.238350913604399,-2.5517398021337003,-0.242139342181943,0.482513461135455,1.05471807350738,-0.30085530786123404,-0.0217024964583457,-0.0186372024248033,0.0739037296342308,0.00851269294577336,0.00280553228946352,0
10630,10630,-0.7854201544923194,10.401900503074343,-5.187878108366348,6.96770866359565,-13.510931139094998,8.61789514115238,-11.214422393945801,0.6722478387604,-9.46253281088355,5.32870420774381,-4.89700552817542,-11.786811655604101,9.36907905765884,-15.0941631493865,1.25637700700759,-11.8521613037824,0.274429814172421,-10.6882417917386,-18.3888105354245,-6.89884013301839,2.38280793552097,-0.623737291574186,2.0860830010740603,0.760190240866359,0.7168057858582171,-0.646743429628277,-1.6170429257162402,0.172346889503238,0.626646780979254,-0.169726031129409,1
185489,185494,0.4934355449819368,1.0061486864169926,-0.872813965608531,0.095216756616997,0.878081566478132,-1.23767514665996,0.149058831901503,-0.126711925049688,0.758811647545747,-0.13486730245447998,-1.65284452361215,0.159523801283346,0.26379794107361,0.0688919590514445,0.208072489478912,0.282053207478011,-0.19939449559531305,-1.7643607936015702,-0.34369968020276503,2.11410996047539,-0.08937285371697802,-0.37169809285799693,0.00813508204755982,0.491118201004994,-0.548486269047791,-0.44349277506303897,0.974135819715191,0.185663160352432,-0.0758880619060505,0.0760915771487025,0
125520,125523,-0.08211002437806561,0.08384572386808273,1.2511398208054498,-0.5094305600726889,0.248756261641608,-0.0672180789912163,-0.502111483085908,0.27185062257127,-0.448522846021989,0.0683754193290987,-1.00560744876504,0.7289013532481171,0.8320533330328991,1.17392189163974,0.8565069967904091,-0.0909329436935958,-0.937450584070848,-1.92336668320346,0.19811259633437306,0.719566430913337,-0.5015950388953879,-0.453777209096085,-0.44209481772566295,-0.619291641272892,-0.0256979494314768,-0.271030107711594,0.4294612644670229,0.3970773037088521,0.008414181261506191,0.0011315073893211698,0
28221,28221,-0.5848738508532323,1.4248183342649523,1.00023734426037,0.439989554903408,-0.5860546176109079,2.35592526195438,0.7203203816957541,0.272861056641711,0.3181927552305721,0.0611702773436444,-1.0064599289512,0.23694658893975,0.406433220718333,-0.218825525171382,-0.16909824902628698,-0.8726691487961858,0.0441801896804078,1.71157034295585,-0.217491483852202,1.13453213473824,-0.38808365983582704,0.167038745410574,-0.212299883257551,-0.974691109343028,-0.228594194711795,-1.11860807330887,0.477551283676332,-0.109368438997185,-0.0280571195275833,0.0517792121501436,0
99115,99118,-0.20817105765559374,-0.14673001676914474,0.9907391497632808,-0.322129109513671,1.13334692959379,0.6409358149172301,-0.212742856311879,1.75540997589672,-0.906331334061822,0.629479882899681,0.798532464700383,-0.454899530850491,0.350332887499365,1.21575152801919,0.728131754603342,-0.4370198754464679,1.20695523743362,-1.13685000587925,0.9844254318165558,-2.27061890073863,-1.5953020466743402,-0.18328608083894604,0.0377549691452989,0.485241844628765,0.147119465335621,-0.8984902528026261,-0.0348569734469833,0.442508999762831,0.0927614429951388,0.0145999789733325,0
47293,47294,-0.48790201779892495,0.7825600894354388,1.28260605655273,-0.601251900321226,-0.0947376133312101,-0.808203897411607,-0.670557088945394,-0.7829112598035299,-0.20693534892566606,-0.14588583168086902,-1.22956634063274,0.789594055256007,1.16449677449531,-0.242600938389129,-0.489179138005605,0.373450867131299,-0.0899306901742885,1.26171370395448,0.0314728163486478,-1.22972235683102,1.192664210094,0.181969958162071,-0.14095565907456795,-0.7582069339077661,0.0256766377089944,-0.0284453867497136,0.31683562724133696,-0.532264121737057,-0.0368528713349292,0.01104457634354,0
77345,77348,-0.3252445149352366,-0.30729457797652315,-1.2712441917143702,2.46267526851135,-2.85139500331783,2.3244800653477995,-1.37224488981369,-0.948195686538643,-3.06523436172054,1.1669269478721105,-2.2687705884481297,-4.88114292689057,2.2551474887046297,-4.68638689759229,0.652374668512965,-6.17428834800643,0.594379608016446,-4.8496923870965185,-6.53652073527011,-3.11909388163881,1.71549441975915,0.560478075726644,0.652941051330455,0.0819309763507574,-0.22134783119833895,-0.5235821592333061,0.224228161862968,0.756334522703558,0.632800477330469,0.25018709275719697,1
151100,151103,0.11670925485358476,0.16433761878144212,1.70785693746472,0.0248807914815549,-0.4881400385789589,3.78754815533943,1.13945148482475,2.9146726215931404,-0.7433578779463009,0.699135879021363,1.0084706473096,0.9128060961433028,0.7653541419638,-2.0438683867492897,1.00154733873148,1.3228872544826498,-2.72007696175136,-0.15342955537871802,0.7526105961194351,-0.7557858242691691,-1.9125626338267097,-0.368014254987192,0.0108651916304298,0.548257831746395,0.0912182952145324,-1.00795946020642,-0.0821828177765288,0.17970918870452804,0.0077377190320074,-0.0688413102470406,1
42609,42609,-0.5113049607894968,0.8577417551704862,-6.49808616880785,4.75051466030858,-8.96655783136602,7.09885431317009,-6.958376222781402,-2.82212618665779,-10.3334056561063,4.0319073018952505,-6.64877821018697,-11.6344144245911,6.877570898464628,-13.697685618468899,0.463040401836978,-13.0441824003561,-0.309229265664683,-12.3175797238757,-24.019098547590197,-9.33519307905321,1.95189049542104,0.568338010653019,2.15814308370257,0.1115103626317,0.216413836254987,0.5846612554880161,0.760359507805524,0.0819723426822078,1.4150675106832098,0.0351241448009389,1
217896,217910,0.6626134461186007,-0.13820570150922304,2.0073743869224,0.859835762024916,-1.6725071454193,3.52714307026877,1.33890996287013,-0.25678687266338,0.850570591990654,-0.3347728147261,-1.6157469886049598,1.55974589948148,-1.23378779581952,-0.179285371715874,0.622072015040261,0.5626325272040079,-0.6660841067015271,0.6173103692573261,-0.911897788954768,-0.584001996469197,-1.38991754340346,-0.211656368266374,0.0780061088906047,0.193586602673905,0.0392578541314733,0.471152487950824,0.3595343388656429,0.0544514117830767,-0.0832555611425415,-0.0572459304088438,0
21333,21333,-0.6236790319264546,2.0448574622694244,-0.451274362564121,0.3375484201823981,-0.47144898255424,-0.554051196528331,2.22154667102501,3.673660260518061,0.8417037232484359,0.793118118556412,-0.7725076743478221,-0.4998695892760421,-0.319223554362182,-0.327634729377852,-0.0796106242874031,0.430105248557967,0.904549092624372,0.319367240755225,-0.9254218541205648,0.521226474016512,0.101097816688392,0.391162172823927,0.14252843922957,-0.0223833846537878,0.102948687202071,0.976672002394658,0.476403084764911,-0.3581796007025449,-0.0150553430955176,0.0309060125839984,0
112484,112487,-0.14124005051840102,1.1528787031861374,-1.41881963523761,-0.41350445983001294,2.15328932412966,-1.1526354705204,0.331923635404636,1.88165054836864,-0.165674145181804,0.933671029336958,0.460468841727954,-1.08843784450961,1.6038826151780805,1.31521601873144,-0.36422425256224,-0.385319768503066,-0.589657641668397,-0.982941876326958,0.808235898682343,-1.95800081622867,-1.50196617214808,0.215266706160424,0.0539551397627086,0.27504025695851897,0.27984385124696604,-0.963105291461354,-0.380161516859134,0.9069240150640652,0.284134463558393,0.14170515108469695,0
144243,144246,0.01501453872587893,-0.2894074902179989,-0.3780841689295621,1.13786361093089,1.28200549421077,0.00431644752250135,0.272431099638756,-0.499745959920572,0.672737590077272,0.0300838931602259,-0.492977244267086,-0.572658102594259,0.116619068457762,0.338532300439457,0.722170570120645,-0.525622460748184,1.07692052496347,0.0603319995574855,0.251337663473659,-0.665221027704732,-0.453339108718349,0.116800910350717,-0.230392113879428,-0.523231277760882,0.00191794555130903,0.040164136959113,-0.21329322843907006,0.099535768488519,0.267025166382481,0.0960076104130978,0
146347,146350,0.034434751960525166,0.1056456120737842,1.94199389124029,0.177028095916784,-2.3325259551598303,0.728244171443434,0.644338867887566,-0.654253468778136,0.0810668457593531,-0.0572441415554331,0.4846457307099389,-0.907576807987863,1.41103579218654,0.424373336635992,-0.593627195998959,-2.39074977101963,-0.972721232742229,0.508414432820477,1.84563091777692,1.09179512592171,-0.0582358064146591,-0.0905271939166935,0.0450658515621214,0.335649423209018,-0.0267389013306162,0.5590554278937471,0.15849674791522,0.674935865122042,-0.0478505462544469,-0.0123451156703757,0
135766,135769,-0.03878168414250888,-0.30729457797652315,-0.535215502145315,0.591460470866224,2.265237901038,0.937614954320212,-0.25517624971745,0.729876493094017,-0.259013098810733,0.418751138730104,0.0901131041926388,-0.17591612493930306,0.972350639892188,0.852920023624461,-0.215524227620476,-0.180499062716485,-0.148712783203484,-0.3988277266907629,0.021156643102939,0.2549122194813589,0.534642805379018,-0.0782292534032204,0.152405162175529,0.6202058753752171,-0.0766985596140094,0.031485959863086006,-0.6555558067500029,-0.41450268165015103,0.123150236220771,0.15984003163430402,0
163541,163545,0.3681734073486651,-0.2797652319731693,2.0532946223024,0.17464180462368895,-1.78478027029383,0.222199452698968,0.710305932106169,-0.362127362478391,0.14722708384203,-0.129730885853925,0.0968854082836585,-0.239565888019384,1.04376149200166,1.29147575453171,1.07291023443885,-0.8727709043947809,-0.587832747697031,0.5503209306049389,0.0556474495514365,0.15651486068434,0.4468408716450579,-0.0681210695592077,-0.32027482139096003,-0.8015156966950551,0.278089273657935,0.214305131072648,-0.213568079540902,0.169031934686996,-0.0601363445574742,-0.0413562987282827,0
79994,79997,-0.3102299762093577,1.1190609278926773,-2.28727012371869,1.12156793754673,1.16358497353509,0.948470776903065,-1.4904824391141498,1.04684980276198,-0.699580052056263,1.58464470516447,-0.7170623527953209,-0.95479377822195,0.501475783325694,1.17564402237697,0.378114155776388,0.75696106894789,0.35898731233762504,0.301811906511043,0.269831289642068,0.5869766719633461,0.57173044052354,-0.32381578528293503,0.243794561082305,0.398432559688415,-0.0480500235853279,-0.28260056457290506,0.233287621438745,-0.252045204565496,-0.409044378227202,-0.25311434946133,0
114268,114271,-0.1325579346197903,-0.0771380659586361,-2.86979494599423,1.33566696241079,-1.0095301977715898,1.69388472852407,-0.7414798946233471,-0.796772696354505,-2.6142418771844103,1.06663646767929,-1.1354965221851698,-3.9433368210052,2.57283021584331,-2.28866350030302,0.562084177710423,-5.3387142095988205,-1.85325189141529,-2.619233053885,-5.23142512742468,-1.2348537367203898,0.397308037124058,0.0115572104606548,0.528421372720921,0.22802708098958605,-0.7492979634393391,-0.0671789627433331,0.21579248517739494,-0.453651011768872,0.34919104279399604,0.198862268219404,1
74504,74507,-0.34156313331571064,1.5153717160424818,-7.4279242314783005,2.94820920837905,-8.67855038407896,5.18530347959595,-4.761089972616911,-0.95709501604379,-7.77337978477431,0.7173092737811909,-3.68235923846278,-8.40315026242229,5.70520550718269,-8.6407464115182,-1.60292501896209,-9.46613912320431,0.137324186945341,-7.30324272860725,-12.4480392359586,-4.33283424125087,2.35202964025176,-0.123085015912889,-0.299847070706951,0.610478813685703,0.789022761446755,-0.5645119395094521,0.201195825477742,-0.111225430586455,1.14459850910478,0.102279545438297,1
121193,121196,-0.10088407201809264,1.721632196757965,1.1256491707511298,-1.02405055619329,0.42665657527273,-0.29653745173643,-1.28029777882886,-0.6441272807598001,-0.450846383574419,-0.194636742881004,-0.3720743138541901,0.395172069612033,-0.6436258629863679,-0.0978299980459547,0.480624967603705,-0.646516360818623,-0.709369257098458,0.492002446863188,0.7145889812465329,-1.6440748869967698,0.863532868520662,0.34656852288764595,0.208871928247006,0.474077668332012,-0.259388761907487,0.4681532762667829,0.655493342667844,-0.0912452614311951,-0.0024267754733422,0.035803639601385,0
112768,112771,-0.13970100155667167,-0.24468977082168805,-0.611827219535715,1.2957443486696298,1.3297859204144,0.090324330790931,-0.133103161043959,-1.19823693678794,0.709798284343312,-0.0958296265984971,-0.259756903754169,-0.208335937666017,0.143253126849429,0.16463078455409302,0.29675755485591804,-0.526114208437429,0.8609930738793721,0.255635436058838,0.104848829633101,-0.289583590735577,-0.24532869089882,0.249920615007888,-0.268868203792342,-0.6335907490318199,0.0380850696915936,0.663004414894159,-0.143083216329961,0.0554974096990533,0.3507904311278689,0.16983815752275105,0
102604,102607,-0.1928393103650836,-0.2797652319731693,1.23528211520676,0.17173469341850695,0.15161098487800698,0.515663521395451,-0.302128053840298,-0.59745389256279,-0.137788835283957,0.0606662178772382,0.0516804554901504,-0.0637514379409269,1.04560110708105,-0.0857781277888964,-1.4910536413618898,0.22559202942551695,0.603440492541925,0.8516553287973081,-0.28076837801634497,0.5125962462066029,0.228303394414506,-0.166791803224209,-0.277179024692465,-0.917512869304061,0.0957616383230965,-0.088768540517846,0.173262531545148,0.103302293017137,-0.0384185218558618,0.0136617464507705,0
81606,81609,-0.30170059036038416,19.110676355505863,-2.3269223698887003,-3.34843873033788,-3.5134079608906097,3.17505971028128,-2.81513703435586,-0.20336278804912306,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.0642458412821094,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.9660764776959542,-2.50204941657576,-4.46049463214891,-0.870525745045081,0.5956291039956441,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.236155012156618,0.531910616094765,0.302324354380578,0.536375347733134,1
82589,82592,-0.2963550386230799,0.04793180547792062,-1.10621960160903,0.5185902450625121,1.94161489105773,-0.5760465778695251,-2.2329114080124,-0.649173102309175,-1.28771922974373,0.812498239529377,-1.3702509664347198,-0.0282665321660302,-0.31979684429046096,0.665910961006313,1.83539748884882,-0.0854909740815717,1.3434029563875902,-0.9847010882345428,0.36373324631439,1.61482474556651,-0.5540788483395389,-0.48864703234129,0.0900782476214589,0.539663550392363,0.0833042180060942,1.00083329052992,-0.8087591359877908,1.09705264072631,-0.20713411990109895,-0.0101528378812146,0
60400,60403,-0.41569594971656826,3.9141978759083287,0.7374315149399421,-1.64364327849954,0.34873549427925,-0.506387101389971,-1.48239413441653,-0.189597771556782,-0.584944732542273,0.08536786163375099,-0.772632733906895,0.658409521507426,1.61912632362651,-0.376666078119102,-0.9478175608319448,0.248933487596302,0.597762105604036,1.17383025033,0.338022997742892,-0.877034127914068,0.102086726763736,0.5735863544074771,0.6101488781258511,0.999984517596337,-0.34306510941749296,0.257169540314103,0.295907554233063,-0.0533734015632531,-0.0322764058123719,0.0542326007488528,0
161359,161363,0.34587482010162424,-0.02613191727221913,2.0062563801079603,0.18168723133302,-1.60680026582541,1.40250519817478,0.398807244292585,-1.14997358073727,0.647470409323177,-0.412452091006734,0.227702489081629,0.25802542188452604,-1.00282490012804,0.228987540134282,-0.441236263601468,0.572276566612224,-0.497469904752507,-0.72946694195572,-0.115988962228411,-0.6361489038354521,-0.22612973255538896,-0.289876223996536,0.0548621351930698,0.35345664233323904,-0.009829369509902873,-0.0120051680083059,0.44773518343167895,-0.490098595842091,-0.0180122501716262,-0.0604003999183023,0
24692,24692,-0.6033541868593415,-0.08384572386808273,1.5035348116266998,-1.01782029655144,0.5753749181234449,-1.32762073581584,-1.71003622717216,-1.02629742617861,-1.01805737875136,-0.15718348697509898,-1.6779916828368,1.44525060171315,-0.577327045659964,-1.3654142732370502,-0.5208552305397829,-0.10622300667340402,0.772081459868415,-0.22170247033900894,0.531794974134203,-0.114149847898382,-0.148888162146638,-0.387957012251793,-0.464600353304391,-1.05474064972331,0.223143150586228,0.28850312173481,0.0828053491197103,-0.476808760265874,0.0283952764891758,0.0264616389802705,0
71055,71058,-0.35902135283578585,-0.1843208496366685,-1.61848678845586,0.592544317855829,1.89112788287476,1.1035372594438302,1.60980700701431,-1.82523049537815,1.00107220711601,-0.182015673823378,-1.6859239970765,-0.28125040122017403,-0.2823540314541389,0.165332856178775,0.28710320253436605,0.255505555781932,-1.03741808949475,0.6578965606415661,-0.8942604091266041,-0.7500253616952359,-2.5863568165655098,-0.00205754906257478,0.15257344487969102,-0.000264812250335478,-0.198195074573105,0.9065297991915172,0.863933512418646,-0.20938087207548,-0.0846040984423397,0.0677295607811614,0
93418,93421,-0.2382706258994919,0.6706260480715482,1.02813553999288,-0.0578382238928506,0.5157149275398121,0.558107128295614,-0.39855966385343,-0.289154195843943,-0.0209973675168172,0.0468353850651275,-0.247043224886133,0.0256725348151122,1.89504916569566,1.23667099557825,0.230983354788957,0.4831602549652871,0.5721530878207739,0.154181475066256,-0.321692948262654,-0.553886832409418,-0.286763510259812,0.0211441305876103,-0.12287095932596,-0.512368275959653,0.118139328142428,0.223607816361824,0.0637334108299375,0.0867611464975822,-0.0287224512830256,0.0194679875957263,0
128476,128479,-0.07009134431814844,0.5310229178311906,-4.31247908052279,1.88647569827836,-2.33863356144698,-0.475242891532036,-1.18544386151204,-2.1120788975769,-2.12279296550593,0.272565132222544,0.29027306404825504,-3.8337413849476,2.50978140392157,-3.61123136485112,-1.02429952994167,-5.2919249547526785,1.6498073488757,-3.26265841898301,-4.333117959720431,-1.86304896791862,-0.00953360656837195,-0.718705614884897,0.5505406620806271,-0.0678702198276179,-1.11469186343039,0.269069433187685,-0.0205724593187757,-0.963488862263668,-0.918888353795928,0.00145356217673386,1
190363,190368,0.5182483038153142,2.1506428172163217,-2.27247262312809,2.93522576984167,-4.87139411498144,2.41901198641213,-1.51302177077044,-0.480624709293733,-2.12613615926755,1.8835070010135704,-1.29726168422102,-5.48742458295368,2.96924007367485,-3.05540513135176,-0.31654368216490103,-7.862808526387662,-2.2028004046908,-1.9323164748130104,-2.28474841411287,0.324787267403684,-0.18318090371730894,-0.0310853103629951,0.718504287704593,0.8938501577854592,-0.031631724472805,0.322912638305837,-0.0584064063189307,-0.411648851141658,0.5738030164901661,0.17606728515571804,1
147252,147255,0.04235321761094957,3.0041922861934034,-0.355352260698194,0.12717752225758902,0.965332499360784,0.264238767992679,-0.726656769716417,1.5903437910739198,-0.355447677592637,-1.49933608557662,-1.36218263411193,0.535239006531158,0.234839847806314,0.8721895670361189,0.8585125495518521,-0.0135517247417457,-0.5591732327176719,-1.45662835181697,-0.106688813011012,1.52301669922155,0.406264323488902,-0.6137166123206551,0.701078347012616,-2.4451863539156697,-0.61703357067447,0.21252087637295,1.17231673510774,-0.678912225348648,0.321071135836251,0.13245692783806198,0
150659,150662,0.10763943959820248,4.109278926774734,-5.83919161928092,7.1515323543223,-12.816760080618696,7.03111476501099,-9.6512721679897,-2.93842725771624,-11.5432071690832,4.84362653179436,-3.49427572506535,-13.320788867178399,8.46024444901677,-17.003289445516,0.101556614891384,-14.094451660329002,0.747030766392512,-12.6616957230679,-18.9124938172188,-6.6269748452306105,4.00892074227194,0.0556838813863639,2.46205591127559,1.05486518382957,0.530480596078193,0.4726698140425921,-0.275997967880675,0.28243502480175203,0.104886020210564,0.254417096767513,1
